StudentID,Qualification,Subject,PredictedGrade,ActualGrade
S04616,GCSE,English Literature,A*,A*
S04616,GCSE,Computer Science,E,E
S04616,GCSE,History,C,C
S04616,GCSE,French,C,C
S04617,GCSE,English Language,B,A*
S04617,GCSE,Art,D,D
S04617,GCSE,Computer Science,A,A
S04617,GCSE,Physics,A*,A
S04617,GCSE,Biology,C,B
S04617,GCSE,Geography,C,D
S04617,GCSE,Chemistry,A*,A*
S04617,GCSE,Mathematics,C,C
S04618,GCSE,Mathematics,D,A
S04618,GCSE,Art,D,C
S04618,GCSE,Chemistry,C,E
S04618,GCSE,Physics,D,D
S04618,GCSE,History,C,C
S04618,GCSE,English Language,B,B
S04618,GCSE,Biology,D,D
S04618,GCSE,Computer Science,A*,A*
S04619,GCSE,English Literature,B,B
S04619,GCSE,Mathematics,B,B
S04619,GCSE,Geography,B,A*
S04619,GCSE,Chemistry,A*,A*
S04619,GCSE,Biology,D,D
S04619,GCSE,French,C,E
S04620,A-Level,Physics,B,B
S04620,A-Level,Psychology,A*,A*
S04620,A-Level,History,D,E
S04620,A-Level,Computer Science,D,E
S04621,A-Level,Mathematics,B,A*
S04621,A-Level,Computer Science,C,C
S04621,A-Level,Chemistry,B,B
S04621,A-Level,Psychology,B,A
S04622,A-Level,Physics,B,A
S04622,A-Level,Computer Science,C,C
S04622,A-Level,Further Mathematics,C,C
S04622,A-Level,History,C,C
S04623,GCSE,French,C,C
S04623,GCSE,Computer Science,C,C
S04623,GCSE,English Literature,C,C
S04623,GCSE,Art,B,A
S04623,GCSE,English Language,B,B
S04623,GCSE,Biology,D,D
S04623,GCSE,Chemistry,B,B
S04623,GCSE,Physics,E,E
S04623,GCSE,Geography,B,C
S04624,GCSE,Mathematics,B,C
S04624,GCSE,Biology,A,A
S04624,GCSE,English Literature,B,B
S04624,GCSE,Computer Science,A*,A*
S04624,GCSE,Chemistry,D,B
S04624,GCSE,English Language,B,D
S04624,GCSE,History,C,C
S04624,GCSE,Music,A*,A*
S04624,GCSE,Physics,A,A
S04625,A-Level,Biology,A,A*
S04625,A-Level,Chemistry,C,C
S04625,A-Level,Further Mathematics,B,A
S04626,GCSE,Biology,E,C
S04626,GCSE,Computer Science,A*,B
S04626,GCSE,Physics,C,A*
S04626,GCSE,English Literature,C,C
S04626,GCSE,Geography,A*,A
S04626,GCSE,History,C,C
S04626,GCSE,Mathematics,C,C
S04626,GCSE,Chemistry,C,E
S04627,A-Level,Psychology,B,B
S04627,A-Level,Chemistry,C,E
S04627,A-Level,Economics,C,C
S04628,GCSE,Mathematics,C,A
S04628,GCSE,French,B,A*
S04628,GCSE,Physics,A,B
S04628,GCSE,Music,B,B
S04628,GCSE,Geography,B,B
S04628,GCSE,History,A,A
S04628,GCSE,Art,E,A*
S04628,GCSE,Biology,B,B
S04628,GCSE,English Language,B,B
S04629,GCSE,Physics,B,A
S04629,GCSE,English Language,A,C
S04629,GCSE,French,D,D
S04629,GCSE,English Literature,E,B
S04629,GCSE,Chemistry,B,B
S04629,GCSE,Mathematics,C,A*
S04629,GCSE,Computer Science,B,E
S04630,A-Level,Psychology,C,C
S04630,A-Level,Mathematics,C,C
S04630,A-Level,Economics,E,E
S04630,A-Level,Biology,E,E
S04631,A-Level,Geography,B,B
S04631,A-Level,Computer Science,B,B
S04631,A-Level,History,A,A
S04631,A-Level,Psychology,A,A
S04632,A-Level,Physics,B,E
S04632,A-Level,Computer Science,D,A
S04632,A-Level,Economics,B,C
S04632,A-Level,Chemistry,B,B
S04633,GCSE,Physics,A*,A*
S04633,GCSE,Computer Science,B,B
S04633,GCSE,Chemistry,C,C
S04633,GCSE,Mathematics,A,A
S04633,GCSE,French,B,B
S04633,GCSE,Biology,B,A*
S04633,GCSE,Geography,A,A
S04633,GCSE,Music,B,B
S04633,GCSE,Art,C,C
S04634,GCSE,History,D,D
S04634,GCSE,French,D,D
S04634,GCSE,Art,A*,A*
S04634,GCSE,Geography,D,D
S04634,GCSE,English Literature,A,E
S04634,GCSE,Biology,A,A
S04634,GCSE,Computer Science,A*,A*
S04634,GCSE,Chemistry,D,D
S04634,GCSE,Music,B,B
S04635,A-Level,Chemistry,D,D
S04635,A-Level,Computer Science,A,A
S04635,A-Level,Physics,D,D
S04636,GCSE,Mathematics,B,B
S04636,GCSE,Art,B,D
S04636,GCSE,History,A,A
S04636,GCSE,Chemistry,D,B
S04636,GCSE,Biology,D,B
S04636,GCSE,Physics,D,D
S04636,GCSE,English Language,C,A*
S04636,GCSE,French,D,D
S04637,GCSE,Art,B,D
S04637,GCSE,Music,A,A
S04637,GCSE,Computer Science,D,D
S04637,GCSE,English Literature,B,A*
S04637,GCSE,English Language,B,B
S04637,GCSE,Geography,C,C
S04637,GCSE,Mathematics,A,A
S04637,GCSE,Physics,C,D
S04637,GCSE,Chemistry,A*,A*
S04638,GCSE,History,E,E
S04638,GCSE,Mathematics,D,A
S04638,GCSE,Chemistry,A*,C
S04638,GCSE,Physics,B,C
S04638,GCSE,English Literature,E,A
S04638,GCSE,Biology,D,D
S04638,GCSE,Computer Science,B,C
S04638,GCSE,Music,A,A
S04639,GCSE,Geography,A,A
S04639,GCSE,Music,B,B
S04639,GCSE,Biology,C,A*
S04639,GCSE,English Language,C,C
S04639,GCSE,Computer Science,C,E
S04639,GCSE,Physics,C,D
S04639,GCSE,History,B,B
S04640,GCSE,History,A,E
S04640,GCSE,Music,A,A
S04640,GCSE,Computer Science,B,B
S04640,GCSE,Physics,A*,A*
S04640,GCSE,Geography,B,B
S04640,GCSE,French,B,E
S04640,GCSE,English Language,C,C
S04640,GCSE,Mathematics,B,B
S04641,GCSE,French,B,B
S04641,GCSE,Biology,C,C
S04641,GCSE,Computer Science,C,A*
S04641,GCSE,English Literature,B,B
S04641,GCSE,Geography,A,A
S04641,GCSE,Chemistry,C,C
S04641,GCSE,Physics,C,B
S04642,GCSE,French,D,D
S04642,GCSE,Mathematics,A,C
S04642,GCSE,Geography,B,B
S04642,GCSE,Chemistry,B,B
S04642,GCSE,History,C,C
S04642,GCSE,Art,C,E
S04642,GCSE,Music,A,E
S04642,GCSE,English Language,A*,A*
S04643,A-Level,History,B,A
S04643,A-Level,Mathematics,A,A*
S04643,A-Level,Computer Science,A*,A*
S04644,GCSE,Mathematics,A*,C
S04644,GCSE,English Literature,C,C
S04644,GCSE,Biology,A,B
S04644,GCSE,Geography,E,E
S04644,GCSE,History,D,D
S04644,GCSE,Art,C,C
S04645,GCSE,Geography,A,A
S04645,GCSE,Computer Science,A,A
S04645,GCSE,English Language,C,C
S04645,GCSE,Biology,A,A*
S04645,GCSE,English Literature,A,A
S04645,GCSE,Art,A*,A*
S04645,GCSE,Chemistry,A,A
S04645,GCSE,French,D,D
S04646,GCSE,Chemistry,C,A*
S04646,GCSE,Biology,A,D
S04646,GCSE,Music,D,D
S04646,GCSE,Computer Science,D,B
S04646,GCSE,Geography,B,A*
S04646,GCSE,Physics,B,A
S04646,GCSE,English Literature,C,C
S04646,GCSE,English Language,B,B
S04646,GCSE,French,C,C
S04647,GCSE,Biology,B,B
S04647,GCSE,Geography,A,A
S04647,GCSE,Physics,E,E
S04647,GCSE,Art,A*,A*
S04647,GCSE,English Language,C,A
S04647,GCSE,French,C,C
S04647,GCSE,Mathematics,A,E
S04647,GCSE,Music,C,C
S04647,GCSE,English Literature,C,C
S04648,GCSE,History,C,C
S04648,GCSE,Computer Science,A,A
S04648,GCSE,Mathematics,A,E
S04648,GCSE,Biology,C,B
S04648,GCSE,French,B,B
S04648,GCSE,Art,B,B
S04648,GCSE,English Language,B,A
S04648,GCSE,Geography,B,A
S04649,GCSE,Biology,A,A
S04649,GCSE,Geography,E,E
S04649,GCSE,English Language,A*,A*
S04649,GCSE,French,A,A*
S04649,GCSE,History,C,C
S04649,GCSE,Physics,B,B
S04650,GCSE,Computer Science,B,B
S04650,GCSE,Music,B,B
S04650,GCSE,English Language,A,A
S04650,GCSE,Biology,C,E
S04650,GCSE,Chemistry,A,A
S04650,GCSE,English Literature,B,E
S04650,GCSE,Art,B,B
S04651,GCSE,English Literature,A,A
S04651,GCSE,Computer Science,B,B
S04651,GCSE,Art,B,C
S04651,GCSE,Music,D,D
S04651,GCSE,English Language,B,B
S04651,GCSE,History,D,C
S04651,GCSE,Geography,C,E
S04652,GCSE,Physics,C,C
S04652,GCSE,History,B,E
S04652,GCSE,Art,C,A*
S04652,GCSE,English Literature,B,A*
S04652,GCSE,French,E,E
S04652,GCSE,Computer Science,D,B
S04652,GCSE,Mathematics,C,C
S04653,GCSE,Chemistry,D,A
S04653,GCSE,English Language,B,A*
S04653,GCSE,Mathematics,A,A
S04653,GCSE,Computer Science,A*,A*
S04653,GCSE,Music,D,A*
S04653,GCSE,Physics,C,B
S04654,GCSE,History,B,B
S04654,GCSE,Art,B,A
S04654,GCSE,French,D,D
S04654,GCSE,Mathematics,D,A
S04654,GCSE,English Literature,B,E
S04654,GCSE,Computer Science,E,E
S04654,GCSE,Physics,A,A
S04654,GCSE,Biology,D,D
S04654,GCSE,Geography,B,B
S04655,GCSE,Art,D,D
S04655,GCSE,Music,C,C
S04655,GCSE,English Literature,C,A
S04655,GCSE,Biology,A,A
S04655,GCSE,Computer Science,B,E
S04655,GCSE,Physics,B,B
S04655,GCSE,French,D,D
S04655,GCSE,Mathematics,E,E
S04656,GCSE,Geography,B,C
S04656,GCSE,Mathematics,B,B
S04656,GCSE,English Literature,B,B
S04656,GCSE,Music,A,A
S04656,GCSE,English Language,D,E
S04656,GCSE,Physics,D,D
S04656,GCSE,Art,D,D
S04656,GCSE,Chemistry,A,A
S04657,GCSE,History,A,A
S04657,GCSE,Art,B,D
S04657,GCSE,Geography,C,E
S04657,GCSE,French,E,E
S04657,GCSE,English Literature,D,D
S04657,GCSE,Mathematics,E,E
S04658,GCSE,Music,A,A
S04658,GCSE,English Language,B,B
S04658,GCSE,Chemistry,D,C
S04658,GCSE,English Literature,B,B
S04658,GCSE,Mathematics,A,E
S04658,GCSE,Computer Science,C,A
S04658,GCSE,Geography,E,E
S04659,GCSE,English Language,B,B
S04659,GCSE,Art,B,B
S04659,GCSE,English Literature,B,D
S04659,GCSE,Music,A*,E
S04659,GCSE,French,D,A*
S04659,GCSE,Geography,B,A
S04659,GCSE,Biology,D,B
S04659,GCSE,Computer Science,B,C
S04659,GCSE,Physics,A,D
S04660,GCSE,Physics,B,B
S04660,GCSE,French,D,D
S04660,GCSE,Mathematics,B,B
S04660,GCSE,Geography,D,D
S04660,GCSE,Biology,D,A*
S04660,GCSE,Computer Science,C,C
S04660,GCSE,English Language,D,D
S04660,GCSE,Chemistry,B,B
S04661,GCSE,Music,E,E
S04661,GCSE,English Language,C,E
S04661,GCSE,Physics,B,B
S04661,GCSE,History,E,E
S04661,GCSE,French,D,D
S04661,GCSE,Chemistry,B,B
S04661,GCSE,Biology,C,C
S04661,GCSE,Computer Science,E,B
S04662,GCSE,Physics,B,B
S04662,GCSE,Art,B,B
S04662,GCSE,English Literature,A,A
S04662,GCSE,Computer Science,D,B
S04662,GCSE,History,A*,C
S04662,GCSE,English Language,A,A
S04663,GCSE,English Literature,B,B
S04663,GCSE,Music,B,C
S04663,GCSE,French,B,B
S04663,GCSE,Mathematics,B,C
S04663,GCSE,Art,A,A
S04663,GCSE,English Language,B,D
S04663,GCSE,Physics,D,B
S04663,GCSE,Geography,A,A
S04664,GCSE,Computer Science,C,C
S04664,GCSE,Chemistry,C,A
S04664,GCSE,Geography,B,B
S04664,GCSE,English Literature,C,B
S04664,GCSE,Art,A,C
S04664,GCSE,French,E,B
S04664,GCSE,Music,C,C
S04664,GCSE,History,B,E
S04664,GCSE,Biology,B,C
S04665,GCSE,History,D,D
S04665,GCSE,Biology,C,C
S04665,GCSE,English Literature,D,D
S04665,GCSE,Computer Science,B,D
S04665,GCSE,French,A,A
S04665,GCSE,Physics,C,C
S04666,A-Level,Geography,A,A*
S04666,A-Level,Computer Science,B,A
S04666,A-Level,Further Mathematics,C,C
S04667,GCSE,Music,B,B
S04667,GCSE,English Language,A*,A*
S04667,GCSE,Biology,E,E
S04667,GCSE,Geography,D,D
S04667,GCSE,Computer Science,B,B
S04667,GCSE,Mathematics,A*,A*
S04667,GCSE,Chemistry,B,C
S04667,GCSE,French,D,D
S04668,GCSE,Geography,A,A
S04668,GCSE,English Literature,A,A*
S04668,GCSE,History,C,C
S04668,GCSE,Mathematics,C,E
S04668,GCSE,French,B,B
S04668,GCSE,Art,D,D
S04668,GCSE,Music,A*,A*
S04669,GCSE,Art,D,D
S04669,GCSE,Computer Science,D,D
S04669,GCSE,Geography,D,D
S04669,GCSE,Music,B,B
S04669,GCSE,Physics,B,B
S04669,GCSE,Chemistry,C,C
S04670,GCSE,English Literature,C,C
S04670,GCSE,Chemistry,D,D
S04670,GCSE,Music,B,B
S04670,GCSE,Physics,D,D
S04670,GCSE,Computer Science,C,C
S04670,GCSE,French,B,A
S04670,GCSE,English Language,E,B
S04670,GCSE,Biology,B,D
S04671,A-Level,Psychology,C,C
S04671,A-Level,Geography,A*,A*
S04671,A-Level,History,B,E
S04671,A-Level,Further Mathematics,C,C
S04672,GCSE,Geography,C,C
S04672,GCSE,Mathematics,C,C
S04672,GCSE,Computer Science,B,A*
S04672,GCSE,English Language,B,B
S04672,GCSE,Physics,B,B
S04672,GCSE,History,C,C
S04672,GCSE,French,B,C
S04673,GCSE,Chemistry,A,A
S04673,GCSE,Art,A,B
S04673,GCSE,Geography,C,D
S04673,GCSE,Biology,A*,D
S04673,GCSE,English Literature,E,E
S04673,GCSE,History,B,B
S04673,GCSE,Physics,D,D
S04674,GCSE,Geography,E,D
S04674,GCSE,Mathematics,C,A
S04674,GCSE,French,D,D
S04674,GCSE,Computer Science,B,E
S04674,GCSE,History,C,C
S04674,GCSE,Chemistry,A*,B
S04675,GCSE,Geography,C,C
S04675,GCSE,French,A*,D
S04675,GCSE,Art,C,B
S04675,GCSE,History,C,A*
S04675,GCSE,Biology,D,D
S04675,GCSE,Mathematics,D,D
S04676,GCSE,Physics,B,C
S04676,GCSE,French,C,D
S04676,GCSE,Computer Science,B,B
S04676,GCSE,Mathematics,B,B
S04676,GCSE,English Language,B,B
S04676,GCSE,Biology,A,A
S04676,GCSE,History,D,D
S04677,GCSE,English Language,B,A*
S04677,GCSE,History,B,B
S04677,GCSE,Physics,A,C
S04677,GCSE,Chemistry,D,D
S04677,GCSE,Music,A,A
S04677,GCSE,Mathematics,E,E
S04677,GCSE,Computer Science,E,A
S04677,GCSE,Art,C,C
S04677,GCSE,English Literature,A,A
S04678,A-Level,Further Mathematics,D,D
S04678,A-Level,Geography,B,E
S04678,A-Level,Biology,B,B
S04679,GCSE,Computer Science,A*,A*
S04679,GCSE,English Literature,D,A
S04679,GCSE,Physics,C,C
S04679,GCSE,Music,B,B
S04679,GCSE,Art,A,A
S04679,GCSE,Chemistry,B,B
S04679,GCSE,Geography,A,A
S04680,GCSE,History,D,D
S04680,GCSE,Computer Science,B,A
S04680,GCSE,Art,C,C
S04680,GCSE,Music,A,A
S04680,GCSE,Mathematics,A,A*
S04680,GCSE,French,B,C
S04681,GCSE,Chemistry,A,A
S04681,GCSE,Mathematics,E,E
S04681,GCSE,History,B,A
S04681,GCSE,Art,C,E
S04681,GCSE,French,C,C
S04681,GCSE,Music,A*,A*
S04681,GCSE,English Literature,D,D
S04681,GCSE,English Language,D,D
S04682,A-Level,Computer Science,C,C
S04682,A-Level,Geography,A,A
S04682,A-Level,History,C,C
S04682,A-Level,Biology,B,B
S04683,GCSE,English Literature,B,C
S04683,GCSE,Chemistry,C,C
S04683,GCSE,Music,D,D
S04683,GCSE,Geography,D,D
S04683,GCSE,English Language,A*,D
S04683,GCSE,French,D,D
S04683,GCSE,Mathematics,A,A
S04683,GCSE,Physics,A,A
S04684,A-Level,Mathematics,C,C
S04684,A-Level,Economics,D,D
S04684,A-Level,History,B,A
S04684,A-Level,Chemistry,C,C
S04685,A-Level,Computer Science,B,B
S04685,A-Level,Economics,D,B
S04685,A-Level,Geography,B,B
S04686,GCSE,Music,D,C
S04686,GCSE,History,A*,A*
S04686,GCSE,Computer Science,B,B
S04686,GCSE,Mathematics,A,A
S04686,GCSE,French,D,C
S04686,GCSE,Physics,C,C
S04686,GCSE,Geography,A,A
S04686,GCSE,Chemistry,E,E
S04686,GCSE,English Literature,D,A
S04687,GCSE,English Literature,B,B
S04687,GCSE,Computer Science,A,A
S04687,GCSE,Art,A,A
S04687,GCSE,Music,C,C
S04687,GCSE,Geography,C,C
S04687,GCSE,Biology,C,C
S04687,GCSE,History,C,C
S04688,A-Level,Computer Science,A,C
S04688,A-Level,Physics,B,B
S04688,A-Level,Chemistry,B,B
S04688,A-Level,Economics,D,D
S04689,A-Level,Economics,B,B
S04689,A-Level,Physics,A,A
S04689,A-Level,Computer Science,C,A
S04689,A-Level,History,B,B
S04690,GCSE,English Language,A*,A*
S04690,GCSE,Chemistry,A,A
S04690,GCSE,Computer Science,A,A
S04690,GCSE,Physics,A,A
S04690,GCSE,Biology,C,C
S04690,GCSE,History,B,B
S04690,GCSE,English Literature,D,E
S04690,GCSE,Geography,B,D
S04691,GCSE,Art,B,B
S04691,GCSE,Geography,C,C
S04691,GCSE,French,C,C
S04691,GCSE,English Literature,A*,A*
S04691,GCSE,Chemistry,D,D
S04691,GCSE,History,A*,D
S04691,GCSE,English Language,E,A*
S04691,GCSE,Mathematics,D,A
S04691,GCSE,Music,A*,E
S04692,GCSE,History,C,E
S04692,GCSE,Physics,D,D
S04692,GCSE,Mathematics,A,A
S04692,GCSE,English Literature,B,B
S04692,GCSE,Geography,B,B
S04692,GCSE,Chemistry,D,D
S04692,GCSE,Computer Science,A*,A*
S04692,GCSE,French,B,B
S04693,GCSE,French,A*,A*
S04693,GCSE,Chemistry,B,B
S04693,GCSE,English Literature,B,B
S04693,GCSE,Art,B,B
S04693,GCSE,Mathematics,C,C
S04693,GCSE,English Language,B,B
S04693,GCSE,History,C,A
S04694,GCSE,Art,A,A
S04694,GCSE,Biology,B,B
S04694,GCSE,English Literature,D,D
S04694,GCSE,Chemistry,A,A
S04694,GCSE,Mathematics,B,A
S04694,GCSE,French,D,D
S04695,GCSE,Biology,A,A
S04695,GCSE,Music,A,A
S04695,GCSE,Geography,B,B
S04695,GCSE,History,C,C
S04695,GCSE,Art,E,A
S04695,GCSE,Mathematics,D,D
S04696,GCSE,Geography,B,B
S04696,GCSE,Physics,A*,A*
S04696,GCSE,Biology,D,D
S04696,GCSE,Art,B,B
S04696,GCSE,English Language,C,C
S04696,GCSE,Computer Science,D,A*
S04697,GCSE,Music,B,A
S04697,GCSE,History,A*,E
S04697,GCSE,Geography,B,B
S04697,GCSE,Biology,A*,A*
S04697,GCSE,English Language,B,B
S04697,GCSE,Chemistry,B,B
S04697,GCSE,French,A,A
S04698,GCSE,Art,B,C
S04698,GCSE,English Literature,B,B
S04698,GCSE,Chemistry,D,D
S04698,GCSE,English Language,D,D
S04698,GCSE,Music,C,C
S04698,GCSE,French,A,A
S04698,GCSE,Physics,B,B
S04699,GCSE,Biology,B,C
S04699,GCSE,English Language,B,B
S04699,GCSE,Mathematics,A*,A*
S04699,GCSE,Geography,D,D
S04699,GCSE,History,A*,A*
S04699,GCSE,Art,A*,E
S04699,GCSE,English Literature,A,A
S04700,GCSE,History,C,C
S04700,GCSE,Music,B,E
S04700,GCSE,Biology,A*,E
S04700,GCSE,Art,C,C
S04700,GCSE,French,A,D
S04700,GCSE,Computer Science,B,B
S04700,GCSE,Mathematics,B,C
S04700,GCSE,English Language,A*,C
S04701,GCSE,Biology,D,D
S04701,GCSE,Geography,A,A
S04701,GCSE,Physics,A,D
S04701,GCSE,English Language,C,C
S04701,GCSE,French,B,A*
S04701,GCSE,Mathematics,B,D
S04702,GCSE,French,C,B
S04702,GCSE,History,B,B
S04702,GCSE,Biology,D,A
S04702,GCSE,English Literature,A*,A*
S04702,GCSE,Art,C,C
S04702,GCSE,Computer Science,A*,C
S04702,GCSE,Geography,A*,A*
S04702,GCSE,Music,A*,A*
S04702,GCSE,Chemistry,A,A
S04703,GCSE,English Language,C,C
S04703,GCSE,Music,B,D
S04703,GCSE,Mathematics,B,B
S04703,GCSE,Computer Science,A,A
S04703,GCSE,Chemistry,A,C
S04703,GCSE,Physics,B,B
S04703,GCSE,Art,B,D
S04704,GCSE,English Language,A,A
S04704,GCSE,Art,D,E
S04704,GCSE,Biology,B,B
S04704,GCSE,Chemistry,D,D
S04704,GCSE,English Literature,B,A*
S04704,GCSE,Mathematics,A*,A*
S04705,GCSE,English Language,A,A*
S04705,GCSE,Geography,A,A
S04705,GCSE,French,C,C
S04705,GCSE,Art,D,D
S04705,GCSE,Mathematics,A,A
S04705,GCSE,English Literature,A,A
S04706,GCSE,Biology,B,B
S04706,GCSE,Music,C,D
S04706,GCSE,Chemistry,C,A
S04706,GCSE,Mathematics,A*,A
S04706,GCSE,Computer Science,B,B
S04706,GCSE,French,B,B
S04706,GCSE,Physics,C,A*
S04706,GCSE,Geography,C,C
S04706,GCSE,History,B,B
S04707,A-Level,History,B,B
S04707,A-Level,Chemistry,A*,A*
S04707,A-Level,Psychology,C,E
S04707,A-Level,Computer Science,A,A
S04708,A-Level,Geography,A,B
S04708,A-Level,Computer Science,A,E
S04708,A-Level,History,B,B
S04709,GCSE,Chemistry,B,B
S04709,GCSE,History,A,A
S04709,GCSE,Mathematics,E,E
S04709,GCSE,Biology,B,B
S04709,GCSE,Music,D,A
S04709,GCSE,English Language,C,C
S04709,GCSE,Art,B,C
S04710,GCSE,Physics,C,C
S04710,GCSE,Geography,B,D
S04710,GCSE,Art,B,B
S04710,GCSE,Computer Science,E,E
S04710,GCSE,History,C,C
S04710,GCSE,Biology,A*,A*
S04710,GCSE,Music,B,B
S04711,GCSE,Biology,D,D
S04711,GCSE,Mathematics,A,C
S04711,GCSE,Music,B,B
S04711,GCSE,Chemistry,A*,A*
S04711,GCSE,Geography,B,B
S04711,GCSE,English Language,D,D
S04711,GCSE,Computer Science,A*,A*
S04711,GCSE,Art,B,A*
S04712,A-Level,History,B,B
S04712,A-Level,Mathematics,C,C
S04712,A-Level,Computer Science,A,A
S04712,A-Level,Chemistry,D,D
S04713,GCSE,English Literature,D,B
S04713,GCSE,French,B,B
S04713,GCSE,Physics,B,B
S04713,GCSE,Geography,C,C
S04713,GCSE,Chemistry,B,A*
S04713,GCSE,Biology,B,A*
S04713,GCSE,Music,C,C
S04714,A-Level,Physics,C,C
S04714,A-Level,Computer Science,B,A*
S04714,A-Level,Further Mathematics,C,B
S04715,GCSE,Biology,C,C
S04715,GCSE,Music,A,A
S04715,GCSE,English Literature,A*,E
S04715,GCSE,Physics,D,D
S04715,GCSE,English Language,D,D
S04715,GCSE,History,A*,A*
S04715,GCSE,Art,C,C
S04716,A-Level,Mathematics,D,B
S04716,A-Level,Further Mathematics,A,A
S04716,A-Level,Computer Science,B,B
S04716,A-Level,Physics,C,C
S04717,A-Level,Physics,D,D
S04717,A-Level,Further Mathematics,A*,A*
S04717,A-Level,Psychology,C,C
S04718,GCSE,Geography,B,B
S04718,GCSE,French,B,C
S04718,GCSE,History,A,A
S04718,GCSE,Computer Science,B,B
S04718,GCSE,Biology,D,D
S04718,GCSE,English Language,C,C
S04719,A-Level,Psychology,A*,A*
S04719,A-Level,Physics,B,B
S04719,A-Level,Further Mathematics,D,C
S04719,A-Level,Computer Science,D,A
S04720,A-Level,Psychology,A*,A*
S04720,A-Level,Computer Science,C,A
S04720,A-Level,Chemistry,C,D
S04721,GCSE,Art,D,D
S04721,GCSE,French,A,E
S04721,GCSE,Physics,B,B
S04721,GCSE,Biology,C,C
S04721,GCSE,Mathematics,A,A
S04721,GCSE,History,A*,A*
S04721,GCSE,Chemistry,B,B
S04721,GCSE,Geography,C,D
S04722,GCSE,Biology,B,B
S04722,GCSE,Mathematics,A*,E
S04722,GCSE,English Language,D,D
S04722,GCSE,French,C,C
S04722,GCSE,History,B,B
S04722,GCSE,Physics,B,B
S04722,GCSE,Geography,B,B
S04722,GCSE,English Literature,A*,A*
S04722,GCSE,Computer Science,B,B
S04723,GCSE,English Language,A,A
S04723,GCSE,Biology,D,D
S04723,GCSE,Music,A,E
S04723,GCSE,History,E,C
S04723,GCSE,Computer Science,D,D
S04723,GCSE,Chemistry,B,B
S04723,GCSE,Art,D,D
S04724,GCSE,Mathematics,E,E
S04724,GCSE,French,B,B
S04724,GCSE,Biology,D,D
S04724,GCSE,Geography,D,D
S04724,GCSE,History,A,A
S04724,GCSE,English Language,B,B
S04724,GCSE,Art,C,A
S04724,GCSE,Music,C,A
S04724,GCSE,English Literature,A*,A*
S04725,GCSE,Geography,B,A*
S04725,GCSE,Chemistry,B,C
S04725,GCSE,Mathematics,A,A
S04725,GCSE,Computer Science,B,B
S04725,GCSE,Art,B,E
S04725,GCSE,French,E,E
S04725,GCSE,Biology,B,B
S04726,GCSE,Music,D,D
S04726,GCSE,French,D,D
S04726,GCSE,History,D,D
S04726,GCSE,Chemistry,B,E
S04726,GCSE,Physics,B,B
S04726,GCSE,Mathematics,A,A
S04727,GCSE,French,D,E
S04727,GCSE,Biology,D,D
S04727,GCSE,Physics,B,B
S04727,GCSE,History,A*,A*
S04727,GCSE,English Language,C,C
S04727,GCSE,Computer Science,A,A
S04727,GCSE,English Literature,E,D
S04727,GCSE,Art,B,B
S04728,A-Level,Physics,B,A
S04728,A-Level,Chemistry,D,D
S04728,A-Level,Economics,A*,A*
S04729,A-Level,Physics,B,B
S04729,A-Level,Computer Science,B,E
S04729,A-Level,Economics,B,E
S04730,GCSE,English Language,B,B
S04730,GCSE,English Literature,C,A
S04730,GCSE,Chemistry,C,C
S04730,GCSE,French,A*,A*
S04730,GCSE,Art,B,B
S04730,GCSE,Geography,A*,A*
S04730,GCSE,Biology,D,C
S04730,GCSE,Physics,A,A
S04731,A-Level,Biology,B,B
S04731,A-Level,History,D,D
S04731,A-Level,Mathematics,B,A*
S04731,A-Level,Computer Science,A,A
S04732,GCSE,French,B,C
S04732,GCSE,Mathematics,B,B
S04732,GCSE,Computer Science,D,D
S04732,GCSE,History,E,A
S04732,GCSE,Chemistry,A,A
S04732,GCSE,English Literature,C,C
S04732,GCSE,Biology,D,D
S04732,GCSE,English Language,C,C
S04732,GCSE,Geography,C,C
S04733,GCSE,History,B,B
S04733,GCSE,Art,D,D
S04733,GCSE,Chemistry,A,A
S04733,GCSE,Geography,B,A
S04733,GCSE,English Literature,A,A
S04733,GCSE,Physics,D,D
S04733,GCSE,English Language,B,C
S04733,GCSE,Computer Science,B,A*
S04733,GCSE,Mathematics,A,A
S04734,GCSE,English Language,C,D
S04734,GCSE,Computer Science,B,B
S04734,GCSE,History,A*,A*
S04734,GCSE,English Literature,A,A
S04734,GCSE,Geography,A*,A*
S04734,GCSE,Biology,B,B
S04734,GCSE,Physics,A,A
S04734,GCSE,Music,A*,A*
S04734,GCSE,Chemistry,A,C
S04735,A-Level,Computer Science,E,E
S04735,A-Level,Economics,D,D
S04735,A-Level,Biology,A,A
S04736,A-Level,Biology,E,E
S04736,A-Level,Further Mathematics,C,E
S04736,A-Level,Geography,A,A
S04737,GCSE,English Language,D,C
S04737,GCSE,Mathematics,A,A
S04737,GCSE,Geography,D,D
S04737,GCSE,Art,C,C
S04737,GCSE,History,A,B
S04737,GCSE,Physics,B,B
S04737,GCSE,Biology,C,A
S04737,GCSE,Chemistry,C,A
S04737,GCSE,Music,D,B
S04738,A-Level,Biology,A,A
S04738,A-Level,Computer Science,B,C
S04738,A-Level,Physics,D,E
S04738,A-Level,History,B,B
S04739,GCSE,History,A,C
S04739,GCSE,Computer Science,B,D
S04739,GCSE,Physics,C,C
S04739,GCSE,Chemistry,A,A
